CODIGO_DANE;ID_TIPO_DELITO;ARMA_EMPLEADA;FECHA_HECHO;SEXO;AGRUPA_EDAD_PERSONA
44001;6;carta extorsiva;2019-07-04;mujer;adulto
41668;6;carta extorsiva;2019-07-04;mujer;adulto
5250;6;directa;2019-07-04;mujer;adulto
5001;6;directa;2019-07-04;hombre;adulto
66001;6;directa;2019-07-04;mujer;adulto
41396;6;directa;2019-07-04;hombre;adulto
70001;6;directa;2019-07-04;hombre;adulto
5001;6;directa;2019-07-04;hombre;adulto
47288;6;directa;2019-07-04;hombre;adulto
73001;6;llamada telefonica;2019-07-04;hombre;adulto
54001;6;llamada telefonica;2019-07-04;mujer;adulto
11001;6;llamada telefonica;2019-07-04;mujer;adulto
23555;6;llamada telefonica;2019-07-04;mujer;adulto
41396;6;llamada telefonica;2019-07-04;hombre;adulto
85125;6;llamada telefonica;2019-07-04;sin dato;sin dato
23807;6;llamada telefonica;2019-07-04;hombre;adulto
70678;6;llamada telefonica;2019-07-04;hombre;adulto
50001;6;llamada telefonica;2019-07-04;hombre;adulto
70001;6;llamada telefonica;2019-07-04;hombre;adulto
11001;6;llamada telefonica;2019-07-04;mujer;adulto
13673;6;llamada telefonica;2019-07-04;mujer;adulto
5142;6;llamada telefonica;2019-07-04;hombre;adulto
20770;6;llamada telefonica;2019-07-04;hombre;adulto
73870;6;llamada telefonica;2019-07-04;hombre;adulto
54498;6;mixta;2019-07-04;hombre;adulto
76001;6;sin empleo de armas;2019-07-04;hombre;adulto
5142;6;carta extorsiva;2019-07-05;mujer;adulto
5579;6;directa;2019-07-05;hombre;adulto
76001;6;directa;2019-07-05;hombre;adulto
13670;6;directa;2019-07-05;hombre;adulto
23001;6;directa;2019-07-05;hombre;adulto
76001;6;directa;2019-07-05;hombre;adulto
76520;6;directa;2019-07-05;mujer;adulto
15455;6;llamada telefonica;2019-07-05;hombre;adulto
17001;6;llamada telefonica;2019-07-05;hombre;adulto
25154;6;llamada telefonica;2019-07-05;hombre;adulto
18001;6;llamada telefonica;2019-07-05;mujer;adulto
15759;6;llamada telefonica;2019-07-05;hombre;adulto
11001;6;llamada telefonica;2019-07-05;mujer;adulto
63001;6;llamada telefonica;2019-07-05;hombre;adulto
52001;6;llamada telefonica;2019-07-05;hombre;adulto
41001;6;llamada telefonica;2019-07-05;hombre;adulto
25269;6;llamada telefonica;2019-07-05;hombre;adulto
50001;6;mixta;2019-07-05;sin dato;sin dato
5615;6;sin empleo de armas;2019-07-05;hombre;adulto
76109;6;sin dato;2019-07-05;mujer;adulto
11001;6;carta extorsiva;2019-07-06;mujer;adulto
11001;6;carta extorsiva;2019-07-06;hombre;adulto
5154;6;directa;2019-07-06;hombre;adulto
5001;6;directa;2019-07-06;mujer;adulto
27495;6;llamada telefonica;2019-07-06;hombre;adulto
41078;6;llamada telefonica;2019-07-06;hombre;adulto
76109;6;llamada telefonica;2019-07-06;hombre;adulto
5001;6;llamada telefonica;2019-07-06;hombre;adulto
11001;6;llamada telefonica;2019-07-06;hombre;adulto
76364;6;llamada telefonica;2019-07-06;mujer;adulto
25154;6;llamada telefonica;2019-07-06;hombre;adulto
50313;6;llamada telefonica;2019-07-06;mujer;adulto
73168;6;llamada telefonica;2019-07-06;mujer;adulto
11001;6;sin empleo de armas;2019-07-06;hombre;adulto
25290;6;sin empleo de armas;2019-07-06;hombre;adulto
5001;6;sin empleo de armas;2019-07-06;mujer;adulto
66001;6;sin empleo de armas;2019-07-06;hombre;adulto
76001;6;directa;2019-07-07;hombre;adulto
52001;6;directa;2019-07-07;hombre;adulto
76111;6;directa;2019-07-07;hombre;adulto
76001;6;directa;2019-07-07;hombre;adulto
73001;6;directa;2019-07-07;hombre;adulto
76001;6;directa;2019-07-07;hombre;adulto
76364;6;llamada telefonica;2019-07-07;hombre;adulto
50006;6;llamada telefonica;2019-07-07;hombre;adulto
68547;6;llamada telefonica;2019-07-07;hombre;adulto
81001;6;llamada telefonica;2019-07-07;hombre;adulto
81001;6;llamada telefonica;2019-07-07;sin dato;sin dato
76834;6;llamada telefonica;2019-07-07;hombre;adulto
11001;6;llamada telefonica;2019-07-07;hombre;adulto
18001;6;llamada telefonica;2019-07-07;hombre;adulto
50330;6;llamada telefonica;2019-07-07;hombre;adulto
52001;6;redes sociales;2019-07-07;hombre;adulto
76001;6;sin empleo de armas;2019-07-07;hombre;adulto
11001;6;directa;2019-07-08;mujer;adulto
5001;6;directa;2019-07-08;mujer;adulto
50313;6;directa;2019-07-08;hombre;adulto
5034;6;directa;2019-07-08;mujer;adulto
76834;6;directa;2019-07-08;mujer;adulto
5001;6;directa;2019-07-08;hombre;adulto
76001;6;directa;2019-07-08;hombre;adulto
50313;6;directa;2019-07-08;hombre;sin dato
54001;6;llamada telefonica;2019-07-08;hombre;adulto
85410;6;llamada telefonica;2019-07-08;hombre;adulto
73168;6;llamada telefonica;2019-07-08;hombre;adulto
5093;6;llamada telefonica;2019-07-08;mujer;adulto
5001;6;llamada telefonica;2019-07-08;mujer;adulto
11001;6;llamada telefonica;2019-07-08;hombre;adulto
5059;6;llamada telefonica;2019-07-08;hombre;adulto
50287;6;llamada telefonica;2019-07-08;hombre;adulto
50318;6;llamada telefonica;2019-07-08;hombre;adulto
5045;6;llamada telefonica;2019-07-08;hombre;adulto
18753;6;sin empleo de armas;2019-07-08;hombre;adulto
11001;6;sin empleo de armas;2019-07-08;hombre;adulto
54001;6;directa;2019-07-09;mujer;adulto
76520;6;directa;2019-07-09;hombre;adulto
76001;6;directa;2019-07-09;mujer;adulto
52356;6;directa;2019-07-09;hombre;adulto
5001;6;directa;2019-07-09;hombre;adulto
5001;6;directa;2019-07-09;hombre;adulto
5001;6;directa;2019-07-09;mujer;adulto
5001;6;directa;2019-07-09;hombre;adulto
8758;6;directa;2019-07-09;hombre;adulto
20060;6;llamada telefonica;2019-07-09;hombre;adulto
25317;6;llamada telefonica;2019-07-09;mujer;adulto
8001;6;llamada telefonica;2019-07-09;mujer;adulto
85263;6;llamada telefonica;2019-07-09;hombre;adulto
52678;6;llamada telefonica;2019-07-09;hombre;adulto
19212;6;llamada telefonica;2019-07-09;hombre;adulto
54001;6;sin empleo de armas;2019-07-09;mujer;adulto
11001;6;sin empleo de armas;2019-07-09;hombre;adulto
19824;6;carta extorsiva;2019-07-10;hombre;adulto
73001;6;directa;2019-07-10;hombre;adulto
54001;6;directa;2019-07-10;hombre;adulto
5001;6;directa;2019-07-10;hombre;adulto
5154;6;directa;2019-07-10;mujer;adulto
76892;6;directa;2019-07-10;hombre;adulto
5001;6;directa;2019-07-10;hombre;adulto
15693;6;directa;2019-07-10;sin dato;sin dato
5440;6;llamada telefonica;2019-07-10;mujer;adulto
81736;6;llamada telefonica;2019-07-10;mujer;adulto
68001;6;llamada telefonica;2019-07-10;mujer;adulto
41001;6;llamada telefonica;2019-07-10;mujer;adulto
18753;6;llamada telefonica;2019-07-10;hombre;adulto
68575;6;llamada telefonica;2019-07-10;hombre;adulto
76001;6;llamada telefonica;2019-07-10;hombre;adulto
76001;6;llamada telefonica;2019-07-10;hombre;adulto
17873;6;llamada telefonica;2019-07-10;hombre;adulto
52678;6;llamada telefonica;2019-07-10;mujer;adulto
76001;6;llamada telefonica;2019-07-10;hombre;adulto
91001;6;llamada telefonica;2019-07-10;hombre;adulto
8001;6;llamada telefonica;2019-07-10;hombre;adulto
70708;6;llamada telefonica;2019-07-10;mujer;adulto
19130;6;llamada telefonica;2019-07-10;hombre;adulto
50711;6;llamada telefonica;2019-07-10;hombre;adulto
5001;6;sin empleo de armas;2019-07-10;hombre;adulto
11001;6;sin empleo de armas;2019-07-10;hombre;adulto
15469;6;sin empleo de armas;2019-07-10;hombre;sin dato
5579;6;directa;2019-07-11;hombre;adulto
27001;6;directa;2019-07-11;hombre;adulto
5001;6;directa;2019-07-11;hombre;sin dato
5001;6;directa;2019-07-11;hombre;adulto
41078;6;llamada telefonica;2019-07-11;hombre;adulto
47053;6;llamada telefonica;2019-07-11;mujer;adulto
76001;6;llamada telefonica;2019-07-11;hombre;adulto
70001;6;llamada telefonica;2019-07-11;hombre;adulto
19001;6;llamada telefonica;2019-07-11;hombre;adulto
5079;6;llamada telefonica;2019-07-11;hombre;adulto
50001;6;llamada telefonica;2019-07-11;hombre;adulto
86001;6;llamada telefonica;2019-07-11;hombre;adulto
73168;6;llamada telefonica;2019-07-11;mujer;sin dato
25430;6;redes sociales;2019-07-11;mujer;adulto
50001;6;sin empleo de armas;2019-07-11;hombre;adulto
68276;6;sin empleo de armas;2019-07-11;hombre;sin dato
8758;6;sin empleo de armas;2019-07-11;mujer;adulto
81736;6;carta extorsiva;2019-07-12;hombre;adulto
18247;6;carta extorsiva;2019-07-12;hombre;adulto
8001;6;directa;2019-07-12;hombre;adulto
23807;6;directa;2019-07-12;hombre;adulto
5001;6;directa;2019-07-12;mujer;adulto
54498;6;llamada telefonica;2019-07-12;hombre;adulto
15001;6;llamada telefonica;2019-07-12;mujer;adulto
11001;6;llamada telefonica;2019-07-12;mujer;adulto
73024;6;llamada telefonica;2019-07-12;hombre;adulto
73349;6;llamada telefonica;2019-07-12;hombre;sin dato
11001;6;llamada telefonica;2019-07-12;hombre;adulto
19532;6;llamada telefonica;2019-07-12;mujer;adulto
19001;6;llamada telefonica;2019-07-12;mujer;adulto
50226;6;llamada telefonica;2019-07-12;hombre;adulto
19001;6;llamada telefonica;2019-07-12;mujer;adulto
76306;6;llamada telefonica;2019-07-12;mujer;adulto
19698;6;llamada telefonica;2019-07-12;mujer;adulto
15097;6;llamada telefonica;2019-07-12;hombre;adulto
50313;6;llamada telefonica;2019-07-12;mujer;adulto
15572;6;llamada telefonica;2019-07-12;hombre;adulto
68655;6;llamada telefonica;2019-07-12;hombre;adulto
11001;6;sin empleo de armas;2019-07-12;hombre;adulto
52224;6;sin empleo de armas;2019-07-12;hombre;adulto
11001;6;sin empleo de armas;2019-07-12;hombre;adulto
52835;6;carta extorsiva;2019-07-13;hombre;adulto
73411;6;directa;2019-07-13;hombre;adulto
76001;6;directa;2019-07-13;hombre;adulto
19455;6;directa;2019-07-13;hombre;adulto
15238;6;llamada telefonica;2019-07-13;mujer;adulto
15759;6;llamada telefonica;2019-07-13;mujer;adulto
76834;6;llamada telefonica;2019-07-13;sin dato;sin dato
47258;6;llamada telefonica;2019-07-13;mujer;adulto
25473;6;llamada telefonica;2019-07-13;hombre;adulto
20621;6;llamada telefonica;2019-07-13;hombre;adulto
99001;6;llamada telefonica;2019-07-13;hombre;adulto
18256;6;llamada telefonica;2019-07-13;mujer;adulto
47053;6;llamada telefonica;2019-07-13;hombre;adulto
76001;6;llamada telefonica;2019-07-13;hombre;adulto
73585;6;redes sociales;2019-07-13;hombre;adulto
50001;6;sin empleo de armas;2019-07-13;hombre;adulto
76834;6;directa;2019-07-14;mujer;sin dato
76001;6;directa;2019-07-14;hombre;adulto
5001;6;llamada telefonica;2019-07-14;hombre;adulto
47001;6;llamada telefonica;2019-07-14;hombre;adulto
25473;6;llamada telefonica;2019-07-14;hombre;adulto
23417;6;llamada telefonica;2019-07-14;mujer;adulto
76001;6;llamada telefonica;2019-07-14;hombre;adulto
86001;6;llamada telefonica;2019-07-14;mujer;adulto
13001;6;llamada telefonica;2019-07-14;hombre;adulto
66001;6;llamada telefonica;2019-07-14;hombre;adulto
5001;6;llamada telefonica;2019-07-14;hombre;adulto
68276;6;llamada telefonica;2019-07-14;hombre;adulto
5088;6;llamada telefonica;2019-07-14;mujer;adulto
44078;6;sin empleo de armas;2019-07-14;sin dato;sin dato
76892;6;sin empleo de armas;2019-07-14;mujer;adulto
5088;6;sin dato;2019-07-14;sin dato;sin dato
19001;6;carta extorsiva;2019-07-15;hombre;adulto
18094;6;carta extorsiva;2019-07-15;hombre;adulto
19001;6;carta extorsiva;2019-07-15;hombre;adulto
18150;6;carta extorsiva;2019-07-15;mujer;adulto
20001;6;directa;2019-07-15;hombre;sin dato
5604;6;directa;2019-07-15;hombre;adulto
47980;6;directa;2019-07-15;hombre;adulto
52573;6;directa;2019-07-15;hombre;adulto
11001;6;directa;2019-07-15;hombre;adulto
15759;6;directa;2019-07-15;hombre;adulto
25754;6;directa;2019-07-15;hombre;adulto
5306;6;llamada telefonica;2019-07-15;hombre;adulto
15693;6;llamada telefonica;2019-07-15;mujer;adulto
41001;6;llamada telefonica;2019-07-15;mujer;adulto
47053;6;llamada telefonica;2019-07-15;mujer;adulto
47053;6;llamada telefonica;2019-07-15;hombre;adulto
19001;6;llamada telefonica;2019-07-15;hombre;adulto
47001;6;llamada telefonica;2019-07-15;mujer;adulto
11001;6;llamada telefonica;2019-07-15;mujer;adulto
5264;6;llamada telefonica;2019-07-15;hombre;adulto
76147;6;llamada telefonica;2019-07-15;hombre;adulto
76001;6;llamada telefonica;2019-07-15;mujer;adulto
50680;6;llamada telefonica;2019-07-15;mujer;adulto
11001;6;sin empleo de armas;2019-07-15;hombre;adulto
44078;6;sin empleo de armas;2019-07-15;hombre;adulto
76001;6;sin empleo de armas;2019-07-15;mujer;adulto
11001;6;directa;2019-07-16;hombre;adulto
50350;6;directa;2019-07-16;mujer;adulto
76111;6;directa;2019-07-16;hombre;adulto
13001;6;directa;2019-07-16;mujer;adulto
76834;6;directa;2019-07-16;hombre;adulto
11001;6;llamada telefonica;2019-07-16;hombre;adulto
54001;6;llamada telefonica;2019-07-16;hombre;adulto
52001;6;llamada telefonica;2019-07-16;hombre;adulto
68001;6;llamada telefonica;2019-07-16;hombre;adulto
13001;6;llamada telefonica;2019-07-16;hombre;adulto
19455;6;llamada telefonica;2019-07-16;mujer;sin dato
23001;6;llamada telefonica;2019-07-16;hombre;adulto
47001;6;llamada telefonica;2019-07-16;hombre;adulto
73001;6;redes sociales;2019-07-16;hombre;adulto
8758;6;sin empleo de armas;2019-07-16;mujer;menor de edad
41306;6;carta extorsiva;2019-07-17;mujer;adulto
11001;6;carta extorsiva;2019-07-17;hombre;adulto
66001;6;carta extorsiva;2019-07-17;mujer;adulto
17616;6;directa;2019-07-17;hombre;adulto
52835;6;directa;2019-07-17;mujer;adulto
5001;6;directa;2019-07-17;hombre;adulto
13836;6;directa;2019-07-17;mujer;adulto
76001;6;directa;2019-07-17;mujer;adulto
23660;6;directa;2019-07-17;hombre;adulto
50313;6;llamada telefonica;2019-07-17;hombre;adulto
11001;6;llamada telefonica;2019-07-17;mujer;adulto
76109;6;llamada telefonica;2019-07-17;hombre;sin dato
5001;6;llamada telefonica;2019-07-17;hombre;adulto
68077;6;llamada telefonica;2019-07-17;mujer;adulto
76001;6;llamada telefonica;2019-07-17;hombre;adulto
68001;6;llamada telefonica;2019-07-17;hombre;adulto
44378;6;llamada telefonica;2019-07-17;mujer;adulto
63001;6;llamada telefonica;2019-07-17;hombre;adulto
25754;6;llamada telefonica;2019-07-17;hombre;adulto
50683;6;llamada telefonica;2019-07-17;mujer;adulto
76834;6;llamada telefonica;2019-07-17;hombre;adulto
18247;6;llamada telefonica;2019-07-17;hombre;adulto
66682;6;llamada telefonica;2019-07-17;hombre;menor de edad
5001;6;redes sociales;2019-07-17;mujer;adulto
19001;6;sin empleo de armas;2019-07-17;mujer;adulto
19001;6;sin empleo de armas;2019-07-17;mujer;adulto
11001;6;sin empleo de armas;2019-07-17;hombre;adulto
25307;6;sin empleo de armas;2019-07-17;mujer;adulto
85250;6;directa;2019-07-18;hombre;adulto
76126;6;directa;2019-07-18;hombre;adulto
23570;6;directa;2019-07-18;hombre;adulto
44430;6;directa;2019-07-18;mujer;adulto
5001;6;directa;2019-07-18;hombre;adulto
76001;6;directa;2019-07-18;hombre;adulto
66001;6;directa;2019-07-18;hombre;adulto
19001;6;llamada telefonica;2019-07-18;mujer;adulto
54874;6;llamada telefonica;2019-07-18;hombre;adulto
15238;6;llamada telefonica;2019-07-18;hombre;adulto
15238;6;llamada telefonica;2019-07-18;mujer;adulto
19001;6;llamada telefonica;2019-07-18;hombre;adulto
13001;6;llamada telefonica;2019-07-18;hombre;adulto
52001;6;llamada telefonica;2019-07-18;hombre;adulto
11001;6;llamada telefonica;2019-07-18;mujer;adulto
50001;6;llamada telefonica;2019-07-18;mujer;adulto
25377;6;llamada telefonica;2019-07-18;hombre;adulto
17001;6;redes sociales;2019-07-18;hombre;adulto
50001;6;sin empleo de armas;2019-07-18;mujer;adulto
11001;6;sin empleo de armas;2019-07-18;hombre;adulto
18205;6;carta extorsiva;2019-07-19;hombre;adulto
5001;6;carta extorsiva;2019-07-19;mujer;adulto
5088;6;directa;2019-07-19;hombre;adulto
76834;6;directa;2019-07-19;mujer;adulto
5001;6;directa;2019-07-19;hombre;adulto
76111;6;directa;2019-07-19;hombre;adulto
5001;6;directa;2019-07-19;sin dato;sin dato
8001;6;directa;2019-07-19;hombre;adulto
66001;6;directa;2019-07-19;mujer;adulto
5001;6;directa;2019-07-19;mujer;adulto
5895;6;directa;2019-07-19;sin dato;sin dato
17524;6;llamada telefonica;2019-07-19;hombre;adulto
73001;6;llamada telefonica;2019-07-19;hombre;adulto
54001;6;llamada telefonica;2019-07-19;hombre;adulto
54001;6;llamada telefonica;2019-07-19;hombre;adulto
11001;6;llamada telefonica;2019-07-19;hombre;adulto
20032;6;llamada telefonica;2019-07-19;mujer;adulto
99524;6;llamada telefonica;2019-07-19;hombre;adulto
11001;6;llamada telefonica;2019-07-19;mujer;adulto
11001;6;llamada telefonica;2019-07-19;hombre;adulto
5266;6;llamada telefonica;2019-07-19;hombre;adulto
5088;6;llamada telefonica;2019-07-19;mujer;adulto
13670;6;llamada telefonica;2019-07-19;mujer;adulto
13670;6;llamada telefonica;2019-07-19;mujer;adulto
23182;6;llamada telefonica;2019-07-19;hombre;adulto
23001;6;llamada telefonica;2019-07-19;hombre;adulto
81794;6;llamada telefonica;2019-07-19;sin dato;sin dato
76834;6;redes sociales;2019-07-19;hombre;adulto
8001;6;sin dato;2019-07-19;hombre;adulto
76001;6;carta extorsiva;2019-07-20;hombre;adulto
41396;6;directa;2019-07-20;mujer;adulto
11001;6;llamada telefonica;2019-07-20;mujer;adulto
5360;6;llamada telefonica;2019-07-20;mujer;adulto
11001;6;llamada telefonica;2019-07-20;hombre;adulto
76400;6;llamada telefonica;2019-07-20;sin dato;sin dato
52699;6;llamada telefonica;2019-07-20;mujer;adulto
18001;6;llamada telefonica;2019-07-20;hombre;adulto
54001;6;llamada telefonica;2019-07-20;hombre;adulto
5854;6;mixta;2019-07-20;mujer;adulto
5154;6;mixta;2019-07-20;hombre;sin dato
11001;6;redes sociales;2019-07-20;mujer;adulto
5088;6;directa;2019-07-21;sin dato;sin dato
20750;6;directa;2019-07-21;hombre;adulto
85410;6;directa;2019-07-21;hombre;adulto
76892;6;directa;2019-07-21;hombre;adulto
76001;6;directa;2019-07-21;hombre;adulto
44430;6;llamada telefonica;2019-07-21;mujer;adulto
86571;6;llamada telefonica;2019-07-21;mujer;adulto
11001;6;llamada telefonica;2019-07-21;mujer;adulto
20001;6;llamada telefonica;2019-07-21;mujer;adulto
50400;6;llamada telefonica;2019-07-21;hombre;adulto
5088;6;redes sociales;2019-07-21;mujer;adulto
19001;6;sin empleo de armas;2019-07-21;hombre;adulto
5360;6;sin empleo de armas;2019-07-21;mujer;adulto
50001;6;sin empleo de armas;2019-07-21;hombre;adulto
73001;6;sin empleo de armas;2019-07-21;mujer;adulto
27001;6;directa;2019-07-22;sin dato;sin dato
50001;6;directa;2019-07-22;hombre;adulto
76001;6;directa;2019-07-22;hombre;adulto
5411;6;directa;2019-07-22;sin dato;sin dato
25269;6;directa;2019-07-22;hombre;adulto
18753;6;directa;2019-07-22;hombre;adulto
5045;6;directa;2019-07-22;sin dato;sin dato
5001;6;llamada telefonica;2019-07-22;hombre;adulto
15001;6;llamada telefonica;2019-07-22;hombre;adulto
13654;6;llamada telefonica;2019-07-22;hombre;adulto
15001;6;llamada telefonica;2019-07-22;sin dato;sin dato
85250;6;llamada telefonica;2019-07-22;hombre;adulto
44430;6;llamada telefonica;2019-07-22;mujer;adulto
52565;6;llamada telefonica;2019-07-22;hombre;adulto
13160;6;llamada telefonica;2019-07-22;mujer;adulto
11001;6;llamada telefonica;2019-07-22;mujer;adulto
66170;6;llamada telefonica;2019-07-22;hombre;adulto
5088;6;llamada telefonica;2019-07-22;mujer;adulto
47170;6;llamada telefonica;2019-07-22;hombre;adulto
15755;6;llamada telefonica;2019-07-22;hombre;adulto
25279;6;llamada telefonica;2019-07-22;hombre;adulto
52835;6;llamada telefonica;2019-07-22;hombre;adulto
73268;6;sin empleo de armas;2019-07-22;mujer;adulto
19397;6;sin empleo de armas;2019-07-22;hombre;sin dato
11001;6;sin empleo de armas;2019-07-22;mujer;adulto
47001;6;directa;2019-07-23;mujer;adulto
70001;6;directa;2019-07-23;hombre;adulto
5001;6;directa;2019-07-23;hombre;adulto
15759;6;directa;2019-07-23;mujer;adulto
47170;6;llamada telefonica;2019-07-23;mujer;adulto
19517;6;llamada telefonica;2019-07-23;mujer;adulto
25245;6;llamada telefonica;2019-07-23;hombre;adulto
5495;6;llamada telefonica;2019-07-23;mujer;adulto
76001;6;llamada telefonica;2019-07-23;hombre;adulto
15759;6;llamada telefonica;2019-07-23;mujer;adulto
81001;6;llamada telefonica;2019-07-23;hombre;adulto
5001;6;llamada telefonica;2019-07-23;mujer;adulto
47170;6;llamada telefonica;2019-07-23;mujer;adulto
76563;6;llamada telefonica;2019-07-23;mujer;adulto
73001;6;sin empleo de armas;2019-07-23;hombre;adulto
11001;6;sin empleo de armas;2019-07-23;mujer;adulto
76001;6;sin empleo de armas;2019-07-23;mujer;adulto
54874;6;directa;2019-07-24;hombre;adulto
5001;6;directa;2019-07-24;hombre;adulto
5088;6;directa;2019-07-24;hombre;adulto
81794;6;directa;2019-07-24;hombre;adulto
76001;6;directa;2019-07-24;hombre;adulto
11001;6;llamada telefonica;2019-07-24;hombre;adulto
54874;6;llamada telefonica;2019-07-24;hombre;adulto
19450;6;llamada telefonica;2019-07-24;mujer;adulto
19022;6;llamada telefonica;2019-07-24;hombre;adulto
23001;6;llamada telefonica;2019-07-24;hombre;adulto
5088;6;llamada telefonica;2019-07-24;mujer;adulto
50683;6;llamada telefonica;2019-07-24;hombre;adulto
85001;6;llamada telefonica;2019-07-24;hombre;adulto
13673;6;llamada telefonica;2019-07-24;hombre;adulto
11001;6;llamada telefonica;2019-07-24;hombre;adulto
66594;6;llamada telefonica;2019-07-24;mujer;adulto
5861;6;llamada telefonica;2019-07-24;hombre;adulto
25245;6;llamada telefonica;2019-07-24;hombre;adulto
73001;6;llamada telefonica;2019-07-24;mujer;adulto
25307;6;sin empleo de armas;2019-07-24;hombre;adulto
5088;6;sin empleo de armas;2019-07-24;mujer;menor de edad
44650;6;sin empleo de armas;2019-07-24;hombre;adulto
23678;6;sin empleo de armas;2019-07-24;mujer;adulto
50001;6;carta extorsiva;2019-07-25;mujer;adulto
76616;6;directa;2019-07-25;hombre;adulto
76001;6;directa;2019-07-25;mujer;adulto
76109;6;directa;2019-07-25;hombre;adulto
44090;6;directa;2019-07-25;hombre;adulto
5001;6;directa;2019-07-25;mujer;adulto
52835;6;directa;2019-07-25;hombre;adulto
5088;6;llamada telefonica;2019-07-25;hombre;adulto
13140;6;llamada telefonica;2019-07-25;hombre;adulto
20178;6;llamada telefonica;2019-07-25;hombre;adulto
81065;6;llamada telefonica;2019-07-25;sin dato;sin dato
76001;6;llamada telefonica;2019-07-25;mujer;adulto
5266;6;llamada telefonica;2019-07-25;hombre;adulto
50287;6;llamada telefonica;2019-07-25;mujer;adulto
5038;6;llamada telefonica;2019-07-25;hombre;adulto
25743;6;llamada telefonica;2019-07-25;hombre;adulto
73001;6;llamada telefonica;2019-07-25;mujer;adulto
70233;6;sin empleo de armas;2019-07-25;mujer;adulto
52001;6;sin empleo de armas;2019-07-25;mujer;adulto
73268;6;sin empleo de armas;2019-07-25;mujer;adulto
11001;6;carta extorsiva;2019-07-26;hombre;adulto
76834;6;directa;2019-07-26;hombre;adulto
5101;6;directa;2019-07-26;sin dato;sin dato
5001;6;directa;2019-07-26;hombre;adulto
5001;6;llamada telefonica;2019-07-26;hombre;adulto
50001;6;llamada telefonica;2019-07-26;hombre;adulto
8001;6;llamada telefonica;2019-07-26;hombre;adulto
47551;6;llamada telefonica;2019-07-26;mujer;adulto
5154;6;llamada telefonica;2019-07-26;hombre;adulto
44855;6;llamada telefonica;2019-07-26;hombre;adulto
44001;6;llamada telefonica;2019-07-26;hombre;adulto
5360;6;llamada telefonica;2019-07-26;mujer;adulto
73001;6;redes sociales;2019-07-26;hombre;adulto
5001;6;sin empleo de armas;2019-07-26;mujer;adulto
11001;6;sin empleo de armas;2019-07-26;hombre;sin dato
70001;6;sin empleo de armas;2019-07-26;mujer;adulto
5001;6;carta extorsiva;2019-07-27;mujer;adulto
76001;6;directa;2019-07-27;mujer;adulto
52678;6;directa;2019-07-27;mujer;adulto
76001;6;llamada telefonica;2019-07-27;hombre;adulto
66001;6;llamada telefonica;2019-07-27;hombre;adulto
17486;6;llamada telefonica;2019-07-27;hombre;adulto
76109;6;llamada telefonica;2019-07-27;mujer;adulto
11001;6;llamada telefonica;2019-07-27;mujer;adulto
11001;6;llamada telefonica;2019-07-27;mujer;adulto
20001;6;llamada telefonica;2019-07-27;hombre;adulto
73168;6;llamada telefonica;2019-07-27;mujer;adulto
5495;6;llamada telefonica;2019-07-27;hombre;sin dato
5001;6;llamada telefonica;2019-07-27;mujer;adulto
63001;6;llamada telefonica;2019-07-27;mujer;adulto
52001;6;redes sociales;2019-07-27;hombre;adulto
13001;6;sin empleo de armas;2019-07-27;mujer;adulto
76001;6;sin empleo de armas;2019-07-27;hombre;adulto
76001;6;sin empleo de armas;2019-07-27;hombre;adulto
70001;6;sin empleo de armas;2019-07-27;mujer;adulto
19075;6;sin empleo de armas;2019-07-27;hombre;adulto
81065;6;sin empleo de armas;2019-07-27;hombre;adulto
19256;6;carta extorsiva;2019-07-28;mujer;adulto
20443;6;directa;2019-07-28;hombre;adulto
44001;6;directa;2019-07-28;hombre;adulto
5001;6;directa;2019-07-28;hombre;adulto
11001;6;directa;2019-07-28;hombre;adulto
50001;6;llamada telefonica;2019-07-28;hombre;adulto
15238;6;llamada telefonica;2019-07-28;mujer;adulto
50001;6;llamada telefonica;2019-07-28;hombre;adulto
18753;6;llamada telefonica;2019-07-28;mujer;adulto
76036;6;llamada telefonica;2019-07-28;hombre;adulto
50350;6;llamada telefonica;2019-07-28;hombre;adulto
5360;6;llamada telefonica;2019-07-28;mujer;sin dato
76001;6;sin empleo de armas;2019-07-28;hombre;adulto
76001;6;sin empleo de armas;2019-07-28;hombre;adulto
19397;6;directa;2019-07-29;hombre;adulto
11001;6;directa;2019-07-29;mujer;adulto
52079;6;directa;2019-07-29;sin dato;sin dato
5088;6;directa;2019-07-29;mujer;adulto
27001;6;directa;2019-07-29;hombre;adulto
5001;6;directa;2019-07-29;hombre;adulto
54001;6;llamada telefonica;2019-07-29;mujer;adulto
18247;6;llamada telefonica;2019-07-29;hombre;adulto
50001;6;llamada telefonica;2019-07-29;mujer;adulto
85440;6;llamada telefonica;2019-07-29;mujer;adulto
5390;6;llamada telefonica;2019-07-29;hombre;adulto
19760;6;llamada telefonica;2019-07-29;hombre;adulto
50006;6;llamada telefonica;2019-07-29;mujer;adulto
50350;6;llamada telefonica;2019-07-29;hombre;adulto
13001;6;llamada telefonica;2019-07-29;hombre;adulto
76036;6;llamada telefonica;2019-07-29;hombre;adulto
5088;6;llamada telefonica;2019-07-29;mujer;adulto
5088;6;llamada telefonica;2019-07-29;mujer;adulto
11001;6;llamada telefonica;2019-07-29;hombre;adulto
50683;6;llamada telefonica;2019-07-29;hombre;adulto
